elecro_idx,trial_idx,sub_trial_idx,B1_P,B1_RP,B2_P,B2_RP,B3_P,B3_RP,B4_P,B4_RP,B5_P,B5_RP
0,3,0,0.0,0.0,0.0,0.0,5.0307479243706235,0.003264893637721405,0.893490271539358,0.0005798642163689355,0.25120471768204905,0.0001630287776003665
0,3,1,0.0,0.0,0.0,0.0,6.276145509429773,0.0019953485337651303,1.2687170960223142,0.0004033578879755585,0.3382958421719423,0.00010755297365913918
0,3,2,0.0,0.0,0.0,0.0,2.0910241130311467,0.00038432199527258973,1.245054152649862,0.00022883604889433,0.16718229949206814,3.072744810288768e-05
0,3,3,0.0,0.0,0.0,0.0,5.476457801470516,0.004838876961867547,1.004805004676108,0.0008878234735947154,0.2793270166444571,0.0002468071725678453
0,3,4,0.0,0.0,0.0,0.0,8.941254836663626,0.006240569116161705,1.0125603612862817,0.0007067188033811354,0.23246669857532892,0.00016225066013291246
0,3,5,0.0,0.0,0.0,0.0,5.300936201374339,0.010017309441743859,1.8726688273184988,0.0035388283149481122,0.37288973069716824,0.0007046588900793842
0,3,6,0.0,0.0,0.0,0.0,17.320743768160135,0.02510065950136562,1.1248091120178187,0.0016300368449935067,0.376429953428563,0.000545510066634335
0,3,7,0.0,0.0,0.0,0.0,11.739815003528589,0.006931914638537714,2.341901161608726,0.0013828036420748247,0.4668901979864183,0.0002756809197622841
0,3,8,0.0,0.0,0.0,0.0,6.103876878314986,0.005267382171356261,1.7329465283213383,0.001495458022690886,0.30804004594700896,0.0002658252580174844
0,3,9,0.0,0.0,0.0,0.0,7.853401819062506,0.005967277692394062,1.597494976272158,0.0012138301789782085,0.7158293223443348,0.0005439110904039826
0,3,10,0.0,0.0,0.0,0.0,6.488774222470574,0.0033493694697106172,2.3386244544957075,0.0012071490054132625,0.14368899341819488,7.416925157015421e-05
0,3,11,0.0,0.0,0.0,0.0,12.359589054702836,0.012248996585955078,1.253974108547274,0.001242753663288437,0.33445626486914104,0.00033146358090074016
0,3,12,0.0,0.0,0.0,0.0,8.009132151507533,0.01549026547764148,1.8864215830920905,0.0036484815797862683,0.6210101138547734,0.0012010803849828017
0,3,13,0.0,0.0,0.0,0.0,5.874812456018674,0.011737197094773916,1.146891250432222,0.0022913563204564552,0.23690731069120224,0.00047331345801971276
0,3,14,0.0,0.0,0.0,0.0,7.736666173963238,0.011511671842815686,1.3739741028352233,0.0020443869021511355,0.5691961099750595,0.0008469279512526176
0,7,0,0.0,0.0,0.0,0.0,7.138008543213088,0.006622254238309546,1.1477320855471915,0.0010648031060687744,0.35116771388290763,0.0003257942138258851
0,7,1,0.0,0.0,0.0,0.0,6.355371373625791,0.019681944310565663,1.988315767699502,0.006157613443973298,0.3003372229933145,0.0009301140955940641
0,7,2,0.0,0.0,0.0,0.0,6.217251797833007,0.006581541773891394,1.0836038305223763,0.0011470958727162214,0.2975425326363174,0.0003149765638795454
0,7,3,0.0,0.0,0.0,0.0,5.415998209391705,0.012594292972484813,1.1752523850894638,0.0027329168663241987,0.19920838266728524,0.00046323662543611523
0,7,4,0.0,0.0,0.0,0.0,7.3020205718911,0.02985943051480554,0.8305951194968524,0.0033964704717518762,0.2852222062495259,0.0011663309579777867
0,7,5,0.0,0.0,0.0,0.0,14.369471484085507,0.008145463816846813,1.5939545664097698,0.0009035474450656052,0.3457720064689975,0.00019600396372901013
0,7,6,0.0,0.0,0.0,0.0,9.36738464922766,0.013895786743128554,1.4214334298393925,0.002108585966119212,0.5283442975672312,0.0007837576827324612
0,7,7,0.0,0.0,0.0,0.0,11.485765767426525,0.011857124563144231,1.2432937632417267,0.0012834920472734436,0.2546215105780679,0.000262853955801725
0,7,8,0.0,0.0,0.0,0.0,12.293649710440427,0.008361362848169447,1.2826022847568475,0.0008723449378613335,0.37750723520095425,0.00025675654062631836
0,7,9,0.0,0.0,0.0,0.0,12.285297540460544,0.0318936772923923,1.3645361290302058,0.003542451846181994,0.4464670818834363,0.0011590665170599203
0,7,10,0.0,0.0,0.0,0.0,9.610724239266759,0.015990115925002765,2.2563261809044652,0.003754026886951213,0.3202820591495219,0.0005328783894948353
