elecro_idx,trial_idx,sub_trial_idx,B1_P,B1_RP,B2_P,B2_RP,B3_P,B3_RP,B4_P,B4_RP,B5_P,B5_RP
0,0,0,0.0,0.0,0.0,0.0,5.640678545998183,0.0070670992625162105,1.607435457189842,0.00201392542429281,0.3199158817350248,0.00040081654599530606
0,0,1,0.0,0.0,0.0,0.0,12.63030673406921,0.037032877383177024,0.48930215670334676,0.0014346656145445135,0.1712523925294046,0.0005021231065600492
0,0,2,0.0,0.0,0.0,0.0,6.125949135335171,0.01682490970363209,0.6904374881814719,0.0018962854796900355,0.19189077737020063,0.0005270277194420011
0,0,3,0.0,0.0,0.0,0.0,10.123248902721773,0.013448453141699068,1.3087382273804269,0.0017386221454007555,0.261706963789747,0.0003476703845972282
0,0,4,0.0,0.0,0.0,0.0,4.819861379269511,0.008417565139263212,1.6255573813053852,0.002838927111804616,0.16933010595738057,0.0002957236909478537
0,0,5,0.0,0.0,0.0,0.0,13.008253303163832,0.04123560119147414,1.1611694241888835,0.0036808569279582564,0.25141743512010295,0.0007969824115182606
0,0,6,0.0,0.0,0.0,0.0,7.292276216216206,0.01768009054501573,0.9080069653299394,0.0022014587608240868,0.21545386296471933,0.0005223669115850054
0,0,7,0.0,0.0,0.0,0.0,10.695268852246867,0.01504346539082962,1.5591250875700458,0.0021929924921809535,0.3134532142895934,0.00044088864393709745
0,0,8,0.0,0.0,0.0,0.0,8.88278247929536,0.02745590711583486,1.2588742015396515,0.003891070532072204,0.23315326659742286,0.0007206564436732811
0,0,9,0.0,0.0,0.0,0.0,13.630673655810881,0.051591228789777364,1.4629757396847203,0.005537269690833788,0.19293053960999587,0.0007302297641988679
0,0,10,0.0,0.0,0.0,0.0,13.371878515714334,0.038708423789916735,1.3447049358712386,0.0038926025590889906,0.6496371528709795,0.0018805458181102431
0,0,11,0.0,0.0,0.0,0.0,18.41488943407702,0.054679281495107264,1.8032888808996095,0.005354500807006817,0.6546358748456098,0.001943808536327115
0,0,12,0.0,0.0,0.0,0.0,12.483910869600383,0.025172845140977472,0.8111772245790883,0.0016356764213962174,0.21371137575358143,0.00043093253571766015
0,0,13,0.0,0.0,0.0,0.0,13.841799296896173,0.027962660411021557,2.739428603955024,0.005534086293955299,0.28593782934016754,0.0005776403955153891
0,0,14,0.0,0.0,0.0,0.0,11.639374272228594,0.042233049593562645,2.3307820200782645,0.008457158464318538,0.5760854920588301,0.002090305422543481
0,2,0,0.0,0.0,0.0,0.0,7.864798503240433,0.034242818971745845,0.922379150499386,0.004015978573494245,0.3938963327626549,0.0017149989044053468
0,2,1,0.0,0.0,0.0,0.0,8.588777046167927,0.014341923238819592,1.0139135501199956,0.0016930780981336613,0.23767313993289446,0.0003968772166891516
0,2,2,0.0,0.0,0.0,0.0,8.01047424475824,0.006769619415947083,1.7388694188933471,0.0014695115195757418,0.17680971377225718,0.00014942117466565084
0,2,3,0.0,0.0,0.0,0.0,6.362701706200713,0.024425326592762062,0.8378956395611942,0.0032165384441940094,0.12653385283086882,0.00048574187870893194
0,2,4,0.0,0.0,0.0,0.0,3.996141232364105,0.02153642553673369,1.4972151618588334,0.008068949762009689,0.3506259020563805,0.001889630068559923
0,2,5,0.0,0.0,0.0,0.0,6.988759800450183,0.010683730202545844,0.40468791731291,0.0006186471775039122,0.11076456710078951,0.0001693260012785663
0,2,6,0.0,0.0,0.0,0.0,11.917881458917863,0.02718436582633502,1.1565934734153827,0.002638158484967017,0.2683945508935558,0.0006122007239655661
0,2,7,0.0,0.0,0.0,0.0,4.981176630423638,0.006656102938039657,1.0619220914276961,0.0014189946025102034,0.2283511895668377,0.0003051345367874282
0,2,8,0.0,0.0,0.0,0.0,12.230744159943702,0.005846921850087878,1.8468048719237278,0.0008828672742468103,0.22413272458247505,0.00010714691661795288
0,2,9,0.0,0.0,0.0,0.0,9.637673952582881,0.024311452512258865,1.6673314104086832,0.004205916137626229,0.5093260522636491,0.0012847971609939663
0,2,10,0.0,0.0,0.0,0.0,10.201992317011491,0.02195504526038004,2.530053025127155,0.005444762841587775,0.5454695339386064,0.0011738695672031862
0,2,11,0.0,0.0,0.0,0.0,11.79873503613049,0.01622656010141794,0.7372475288419319,0.0010139215178357665,0.2663967195748092,0.00036636998523690005
0,2,12,0.0,0.0,0.0,0.0,5.73811295193438,0.021073153567346008,0.7034575708478606,0.0025834398072613397,0.2785742449447611,0.001023060698317105
0,2,13,0.0,0.0,0.0,0.0,10.698828116515699,0.04406839232079075,0.8450005189557033,0.003480550764539154,0.16342761140066686,0.0006731570987795068
0,2,14,0.0,0.0,0.0,0.0,11.685792408147993,0.011393186420200783,0.8261847367405691,0.0008054975130866284,0.26350559901025694,0.00025690755983284893
0,6,0,0.0,0.0,0.0,0.0,4.298091962884584,0.016679719131236587,1.234154884244354,0.004789417493018029,0.41742459225361206,0.0016199106527698482
0,6,1,0.0,0.0,0.0,0.0,11.135685025806222,0.006741506000562463,1.1713330700339515,0.0007091210735568938,0.26506069562516976,0.00016046684743051723
0,6,2,0.0,0.0,0.0,0.0,10.53899936279019,0.005925297257350676,1.4215457990083158,0.0007992297118644427,0.41150992442022305,0.0002313614929277488
0,6,3,0.0,0.0,0.0,0.0,9.454181795240203,0.009130645946234325,0.9446302799405981,0.0009123036581094937,0.20067404649245132,0.00019380668880761523
0,6,4,0.0,0.0,0.0,0.0,8.000022126999628,0.006588845337160973,1.039103572667399,0.0008558092241383144,0.37678864497518466,0.0003103244049989941
0,6,5,0.0,0.0,0.0,0.0,9.13831211230658,0.013531359511152667,2.3359576691454986,0.003458919178463438,0.29486962048311127,0.0004366218613064007
0,6,6,0.0,0.0,0.0,0.0,5.952214279469765,0.024832190072872764,0.9447698787001237,0.003941508840487568,0.22932326287150454,0.0009567193962418725
0,6,7,0.0,0.0,0.0,0.0,13.98852795248871,0.047565423848526536,1.6870742379591372,0.005736586541844067,0.3588202385839947,0.0012201024147534152
0,6,8,0.0,0.0,0.0,0.0,16.282228262531827,0.04285187026139321,1.5077741383745547,0.0039681879359099205,0.40396491552117275,0.001063162355357879
0,6,9,0.0,0.0,0.0,0.0,21.741055846019407,0.058279582513280685,1.826702583280747,0.004896701645197469,0.4067853666420337,0.001090438362714115
0,6,10,0.0,0.0,0.0,0.0,31.836407467445827,0.09248397132249939,2.6874504408549083,0.007806976643228773,0.32486087678929915,0.0009437127616709058
0,6,11,0.0,0.0,0.0,0.0,14.220359905170382,0.039056048367780954,1.7002638179460015,0.004669754236497385,0.4447789312743363,0.001221580014054663
0,6,12,0.0,0.0,0.0,0.0,20.523289124268366,0.07286409954685108,1.6911132669062638,0.00600398136374504,0.1655376650486724,0.0005877105190998348
0,6,13,0.0,0.0,0.0,0.0,4.769780240764411,0.02013933947655458,1.02656786312013,0.0043344551839948516,0.25620322102933435,0.0010817612935705402
0,6,14,0.0,0.0,0.0,0.0,9.398926827246505,0.01593895272110112,1.220327517814447,0.0020694642024786797,0.20996482745979095,0.00035606399746344045
0,8,0,0.0,0.0,0.0,0.0,9.588393312962184,0.043638789251647624,3.3019575346145307,0.015027901366555232,0.2630064753469213,0.0011969976381723151
0,8,1,0.0,0.0,0.0,0.0,10.49838059662105,0.007438752130439931,2.086352951423188,0.0014783101373981443,0.5794765013822452,0.00041059495029018413
0,8,2,0.0,0.0,0.0,0.0,6.085838816103899,0.0009037435660719404,2.9537234658624065,0.0004386262368903478,0.32190415177715465,4.780258150949397e-05
