elecro_idx,trial_idx,sub_trial_idx,B1_P,B1_RP,B2_P,B2_RP,B3_P,B3_RP,B4_P,B4_RP,B5_P,B5_RP
0,1,0,39.87795308786887,0.03215359974895083,30.649355058661865,0.024712579729160838,8.482388977372295,0.006839351545762017,1.5118902316272531,0.0012190373278431776,0.313735510909218,0.00025296499102097454
0,3,0,167.82475749084895,0.06297989026491546,31.110097206662864,0.01167474058953022,8.520713436093425,0.0031975830336785434,1.4508088343596273,0.0005444475686986856,0.3486406719565305,0.0001308349947289866
0,4,0,90.81611763152503,0.03826766892996574,38.089240022598126,0.01604986499084622,6.291282044533503,0.0026509908670845177,1.3733388306342142,0.0005786910635467768,0.3268784227511053,0.00013773849387552402
0,5,0,178.1754226333106,0.16385247802616543,56.0394633038506,0.05153463252049913,12.546012588989809,0.011537479309276672,1.7038922399975824,0.0015669218665906087,0.37268828713615965,0.00034272908393354534
0,7,0,213.73597281363973,0.03911964042403963,51.2141470566519,0.00937361638804236,17.32005353284749,0.0031700525532072357,5.723899529304658,0.0010476331544103953,1.839272469760497,0.00033663812746019084
0,14,0,61.157013743625384,0.043828165296890216,42.107279674118445,0.030176176055555202,10.661216780780379,0.007640359506316257,2.0670319360148186,0.0014813381461918,0.596576386419696,0.0004275363834119397
0,16,0,108.24121576903087,0.06620245633903991,36.15646331092298,0.02211400404835741,9.21479504658575,0.0056359498774156865,1.9213911103024444,0.0011751605909660402,0.31430560116877604,0.00019223548710772104
0,18,0,94.83019155782897,0.06644385083594676,32.40003408249169,0.02270145189302784,9.754022873053984,0.006834266916274161,2.238948008347709,0.0015687443529561614,0.5277851328198174,0.00036979864811435316
0,21,0,199.01986539368733,0.03893717510980312,39.297136427263816,0.007688275134521963,7.3157611090428745,0.0014312896393574046,1.9430723689130525,0.00038015174480058347,0.5224908697947155,0.000102222551754954
0,22,0,230.0917174948165,0.028801309693971412,55.07600444368338,0.006894038072990637,7.957881969946239,0.0009961133135079332,2.1482043522157253,0.0002688975488024517,0.3371637384722975,4.220385398938399e-05
0,24,0,125.71821616841353,0.03321133402367267,24.721250218988192,0.006530682056494922,8.902016962255619,0.0023516708065744276,1.9099363681624446,0.0005045532510740497,0.48248013987507515,0.00012745813274755473
0,26,0,311.62987069209345,0.0894187068773574,54.18729652467341,0.01554843883757114,11.106361633149236,0.0031868462838395574,1.8071888572340655,0.0005185526353367619,0.33079796248573956,9.49187764877826e-05
0,27,0,170.4788722965222,0.061272146851827705,39.69874834405568,0.014268205236247056,8.79427818251872,0.003160768821357953,2.1709232477888736,0.000780255795047749,0.45395410757180615,0.00016315653880411972
0,28,0,279.2661267385849,0.04123379670649015,36.06100091234989,0.005324426553329458,7.801137255061481,0.0011518421922890084,1.615438288554948,0.0002385203488875252,0.4112318935303146,6.0718614516850285e-05
0,29,0,680.1644504443198,0.2338050576518714,50.18620093508411,0.017251397945438937,8.193344668163537,0.0028164444955190277,1.8762790405360366,0.0006449668590543867,0.36804404414489317,0.00012651434355840242
0,31,0,69.29009572761252,0.04345797864108079,49.418227320839236,0.03099456343416868,11.506170788346575,0.007216542553589317,2.3564440074719006,0.0014779355154622357,0.3430590248062901,0.00021516281102092012
