elecro_idx,B1_P,B1_RP,B2_P,B2_RP,B3_P,B3_RP,B4_P,B4_RP,B5_P,B5_RP
0,370.8666494691438,0.026040671256823664,99.53021481096084,0.006988586349630541,28.32397245209332,0.001988788305360033,14.464537421962842,0.001015638004728966,5.498819204773859,0.0003861035857961078
0,314.46227670572864,0.0454546257522378,77.29763793992934,0.011173153234463811,30.19259497670186,0.004364253542688533,15.200297160474417,0.00219715962750829,5.181355431257597,0.0007489501586148387
0,434.7977490294905,0.020555234163954175,89.25967434795544,0.00421978612289475,27.810845044249465,0.0013147686101365238,15.742606414955064,0.0007442378943604434,5.417522948301877,0.0002561155227677766
0,549.1594603724009,0.02671977209056374,63.68620057331884,0.0030987006278268437,25.981698203538702,0.0012641593282460971,14.765969360823398,0.0007184494932490048,6.330604205821498,0.00030802037255337026
0,537.2371235176488,0.050530525069709,100.06270981941698,0.009411526206466566,26.826641787343835,0.002523214119113176,14.45686147655377,0.0013597586043331432,6.871177316205333,0.0006462773744330113
0,626.7533422490988,0.04421472820863362,121.4077902138921,0.008564792694132246,30.000425224893917,0.0021163997988461114,14.099371117049756,0.0009946494415425838,5.099521865528287,0.0003597491358709092
0,651.0817589605335,0.024059079420635066,120.7212353274821,0.004460947874101209,27.19083148907642,0.0010047683955287236,18.708229109876985,0.0006913152822658806,7.425925401677192,0.0002744062885372477
0,472.1179320915445,0.020760590131598592,88.74056926386211,0.0039022169278131774,24.51072923645353,0.001077817996131386,14.755887643410619,0.0006488652825272649,5.345759144741457,0.00023507074610481645
0,1180.7878331191444,0.056735153715229275,129.3658732814368,0.006215843778419595,19.412829293875497,0.0009327584712031828,14.527199259437186,0.000698010988865575,6.276922438839973,0.00030159707733897704
0,1196.2469184688696,0.061428418229639514,149.46893110271748,0.00767537192393933,28.312485852742203,0.0014538731053193176,20.694715379561618,0.0010626933385175915,7.959902586091657,0.000408748576549292
0,667.9312764557533,0.026371569249943584,67.8441141004567,0.0026786524546283754,22.577492498807135,0.0008914149223281902,9.628175138016314,0.00038014403031118196,2.771458082144307,0.00010942398015018851
0,390.93559950770316,0.012032804581693929,93.35900811190898,0.0028735441386407777,23.3721244032371,0.0007193824403746845,11.170583753172489,0.0003438250482550928,2.406588437305379,7.407360294413197e-05
0,289.2832040321627,0.016893673763292778,76.37673516787508,0.004460278471224473,22.87516679883935,0.001335872943171402,13.111708194401043,0.0007657026665505156,5.626615951231127,0.000328585320359179
0,286.6661974430077,0.014027698384947036,143.93111929849005,0.0070431126785656375,25.456534890980933,0.0012456878298235901,15.210716855701136,0.0007443198750805839,6.285783304846821,0.00030758796502701344
0,1130.4832851766655,0.044831137925353856,150.2665839453723,0.005959063737394391,27.142100541420483,0.0010763637719473993,12.442594541524432,0.0004934311540512203,4.192822788035095,0.00016627314987465144
0,963.6482926097383,0.039986553659107596,115.04213701539932,0.004773669626256115,24.558137671173455,0.00101903910097397,16.204507624612035,0.0006724055016962308,5.002508190942477,0.0002075789100041053
0,794.5103124925247,0.02413189128948441,124.98445685636744,0.0037961890214754023,33.640027951789676,0.00102175828902843,14.344007245703612,0.0004356746766734422,5.5790861457526795,0.00016945519554252352
0,549.5179937174756,0.02836031875524524,92.95159780888883,0.004797180388645767,27.281032784867023,0.0014079589651233644,10.739601675476436,0.0005542648835944595,3.573649318768358,0.00018443405849935234
0,713.7695274926023,0.03340778208488201,225.07873424785316,0.010534746884065152,27.986880961209785,0.0013099180959323317,16.6682558927617,0.0007801530314085938,6.506468495317922,0.0003045334288748887
0,763.9757155831009,0.031832989257999315,211.36853236561754,0.008807206934762703,18.696271288824292,0.0007790276457250125,17.068920862952567,0.0007112199555470118,5.354223742051246,0.00022309733593502248
0,1036.2517432749491,0.04054162439467259,134.3083863953113,0.005254592032901912,30.32976011930203,0.0011866013743448132,18.756418996308966,0.000733813669190324,8.014459284514405,0.0003135523777381656
0,952.0552777910776,0.029942179962164448,186.8272927107185,0.005875726494754938,21.123807082259706,0.0006643446529812321,13.376357551339177,0.0004206870277214575,5.175061174523608,0.0001627558993867574
0,242.07701285572318,0.009104674163102087,72.39386094051302,0.002722780273503822,30.040695619219925,0.0011298501333083487,11.94767895635361,0.0004493599892848291,5.039823252669168,0.0001895510359032971
0,220.50029643876348,0.009575595760592494,100.78935124840855,0.004376946879956498,28.013758324302614,0.0012165445116440092,13.95917896783477,0.0006062007947588957,5.414797846150159,0.00023514669203386035
0,812.0998686526868,0.0322927894541662,98.03466749256881,0.003898304874496475,15.240900194288702,0.0006060476057983628,10.81693168729401,0.00043013046917173453,3.415464675960936,0.00013581443111415972
0,1098.2013076374958,0.03297338386261347,109.83562055440225,0.0032978034656685465,17.41305443646548,0.0005228252089676869,10.030638520430266,0.00030116891322300203,5.274742015351816,0.00015837359875541315
