elecro_idx,B1_P,B1_RP,B2_P,B2_RP,B3_P,B3_RP,B4_P,B4_RP,B5_P,B5_RP
0,182.664251877095,0.02517929310281514,32.458842998209576,0.004474278427396341,5.7428510938958315,0.0007916214007561803,1.412456040217458,0.00019469953352124183,0.31918236695040786,4.3997587311731575e-05
0,80.044354153257,0.0120352320624832,35.01340505250718,0.005264511901711674,4.645053772078834,0.0006984165301983009,1.249156538181176,0.0001878194780682965,0.27632369211201646,4.154721209397075e-05
0,177.21365115286324,0.03740507761843268,31.037559702862772,0.006551201457786582,4.401069065861769,0.0009289483566400899,1.2171486541835823,0.00025690763429751833,0.36082050996620835,7.615959094464165e-05
0,169.61115889530333,0.029587266680374685,33.26107426255349,0.005802119864586148,4.380995743341527,0.0007642285462116574,1.10075382960208,0.00019201741983252435,0.3828803701653454,6.679032023922066e-05
0,402.2744089299645,0.016760643409899884,37.84876098080962,0.0015769573510611402,5.906508975328608,0.0002460929368989296,1.1762973628771316,4.9010079203476385e-05,0.3662968361420984,1.5261648557467884e-05
0,272.186265725101,0.017633348208512666,48.385884308290485,0.0031346370255382525,4.5707434138658245,0.0002961115983341451,1.125790261517597,7.293333349575258e-05,0.3373401288027738,2.1854284014063896e-05
0,636.0470743496702,0.02332054623524494,44.8246813401977,0.001643488502392706,6.347211913523923,0.00023271932984767908,1.2014086445224317,4.404942176749256e-05,0.503070870619764,1.8444998760333052e-05
0,391.89561192090025,0.02370017374850388,30.37503611572754,0.0018369525242480274,5.264021957936759,0.000318345577812241,1.1827720233456496,7.152900314642794e-05,0.4019088598640586,2.430573224117616e-05
0,614.3714772451627,0.009247264011587656,55.91804210558815,0.000841655118300855,5.452441620994307,8.206788408079583e-05,1.0903814569072583,1.6411968294122813e-05,0.3609658639336404,5.43310808947793e-06
0,350.62687063779845,0.012544594429792964,38.52778190901968,0.0013784322845793436,5.9484521738306455,0.0002128214528167467,1.6106562494418366,5.7625444901886366e-05,0.33544045090026287,1.2001260497338075e-05
0,442.94071843334416,0.006955565997361242,86.5908001281355,0.0013597486074114406,12.03794925772546,0.0001890337624211792,0.9820229822309448,1.542085741855483e-05,0.22441086033679408,3.523958138502184e-06
0,190.39786051578818,0.01162083082191332,48.18697576884097,0.0029410661008079106,4.837767844110702,0.0002952705535650755,1.4543893732121644,8.876787170560477e-05,0.2237077549605564,1.3653882280526449e-05
0,317.4565483489557,0.02766184780176359,38.904737075296694,0.0033899975330215185,5.489587142105437,0.000478339869847383,1.2375643488984402,0.00010783622779923644,0.29835753089779027,2.5997638584328796e-05
0,305.4738294117175,0.04451347449957848,28.41932377262046,0.0041412478655995805,5.794883924723553,0.0008444272241192017,0.9678615845399956,0.00014103624538151723,0.30017732503605843,4.3741670862858294e-05
0,307.1800425147271,0.02407914207438383,45.02766065725291,0.0035296154963946097,5.290003246894425,0.0004146712745826113,1.1164343060929403,8.751473583066254e-05,0.33817987805746474,2.6509148393171045e-05
0,463.3363642744166,0.04833940869666493,50.741825322034444,0.0052938427056070355,5.700201834932732,0.0005946962237332578,1.0375372921210881,0.00010824520384971992,0.2674922487010466,2.7907192549841898e-05
0,191.18650107685357,0.010625642850519309,29.74714257554057,0.0016532679402093962,5.6017717337672055,0.0003113317385792719,1.1153676514836999,6.19892003093053e-05,0.24021594040204192,1.335057012569988e-05
0,169.66776751326535,0.021017315282910395,42.48400968165163,0.005262636734414975,4.210092306629098,0.0005215182510824344,1.0044605911421698,0.00012442590152925175,0.22334666667200745,2.7666700514967684e-05
0,222.37576563739032,0.04598270739871553,99.20234639123893,0.020512992745857807,5.831712455303496,0.0012058774781372914,1.1273563309746923,0.00023311396434190658,0.3136757373559853,6.48616525617098e-05
