elecro_idx,B1_P,B1_RP,B2_P,B2_RP,B3_P,B3_RP,B4_P,B4_RP,B5_P,B5_RP
0,235.2383585800374,0.028860896661016024,115.18761346100264,0.014132124661956255,38.40947004101256,0.0047123766393774085,17.029791015034988,0.002089349039886273,6.69879556673324,0.0008218610594452889
0,366.08614340606647,0.029746312468365,101.6332419604737,0.008258204324264237,30.21297504398718,0.0024549538747782704,20.565058051729707,0.0016710128306011167,5.107308707016393,0.00041499413022796564
0,764.876617100356,0.04914399918489517,150.78433050107031,0.009688026603991885,36.86496373352305,0.002368606527075651,17.046544080658744,0.001095255534913623,8.428726739551962,0.0005415531482561946
0,505.68760480405126,0.020969076866216425,175.0258325963087,0.007257702388627191,40.141121286084484,0.0016645103612341469,20.872110253931652,0.000865492608711319,7.828877026404453,0.00032463584747433716
0,351.82091063841926,0.01790850171478715,108.35300542015825,0.005515419705577179,39.16878386411182,0.001993782097043933,20.365006784426924,0.001036626158060814,4.747524493473772,0.00024166002634149467
0,299.9044816688047,0.027394508420211457,95.46796419715741,0.008720436368629004,45.86789733137292,0.004189762329224942,18.457627021779896,0.0016859955411525516,5.179314413503099,0.0004730998734067658
0,841.0164278405256,0.018869159210282725,117.90078943536452,0.0026452381823102275,35.06202939172179,0.0007866564705837854,12.922585969219028,0.0002899329002262919,3.9016345469444227,8.7537604509901e-05
0,372.38422428232894,0.01840827124219272,119.08429292610704,0.005886758412210577,35.65547152224181,0.0017625762539072523,14.333654942561164,0.0007085633355794747,7.420919624175739,0.0003668423429365463
0,457.42891202873545,0.029541837595084244,123.3773127922329,0.007967997740372585,25.238728777201786,0.0016299766084650902,17.60472927440114,0.0011369549222920849,6.937735028309149,0.0004480552848639375
0,343.805070502245,0.03880633028145173,143.67280368993028,0.01621678896215466,28.8053857237925,0.003251352025289014,15.957777031278702,0.0018012031210852138,7.626837516324312,0.0008608644870451835
0,257.7322105828042,0.020776960074579513,112.02912648722435,0.00903117496626313,24.968775361510836,0.002012845998659462,14.005669298949183,0.0011290603963858847,7.122665481859556,0.0005741903039846712
0,345.0593210403206,0.03248188056075711,111.70086185786614,0.010514870435790583,24.887138308455967,0.0023427306690256,12.25198444254312,0.0011533306623774324,6.03830793618424,0.0005684112418145331
0,715.0575472674152,0.04831751522640301,121.98713837144885,0.00824285463206718,26.56594570910939,0.001795100955453102,15.682590327364917,0.0010596962437884963,8.943738247387259,0.000604341861155808
0,746.5310373803879,0.09495819607423234,137.99646511432667,0.017553048347272168,34.58605713827294,0.00439932089989887,15.672591960527662,0.0019935421112584014,5.885363628547698,0.0007486139027372068
